[ 2014-11-22T08:42:09+08:00 ] /test/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004084s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004237s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | SQL: SHOW COLUMNS FROM `tb_user` [ RunTime:0.015199s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | SQL: SELECT * FROM `tb_user` WHERE useremail ='1040591521@qq.com' LIMIT 1   [ RunTime:0.003359s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --START--
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run LocationTemplate Behavior [ RunTime:0.003888s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --END-- [ RunTime:0.004061s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ParseTemplate Behavior [ RunTime:0.033992s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034180s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ContentReplace Behavior [ RunTime:0.003027s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run TokenBuild Behavior [ RunTime:0.002943s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005193s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ShowRuntime Behavior [ RunTime:0.004198s ]
[ 2014-11-22T11:01:38+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015801s ]
[ 2014-11-22T11:02:04+08:00 ] /test/index.php/Getpwd/bymail | NOTIC: [2] fputs(): supplied argument is not a valid stream resource class.smtp.php 第 212 行.
[ 2014-11-22T11:02:04+08:00 ] /test/index.php/Getpwd/bymail | NOTIC: [2] fgets(): supplied argument is not a valid stream resource class.smtp.php 第 797 行.
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.002523s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002766s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001682s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001838s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004904s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.005100s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.044386s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.044582s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.001108s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.001178s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000775s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001362s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004822s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.003522s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.003677s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.002740s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002995s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001911s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002049s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.003860s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004018s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.023350s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023541s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.001174s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.001199s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000799s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001372s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004934s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001395s ]
[ 2014-11-22T11:02:30+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001584s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run CheckRoute Behavior [ RunTime:0.002457s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002686s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001574s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001713s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run LocationTemplate Behavior [ RunTime:0.004080s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.004246s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ParseTemplate Behavior [ RunTime:0.025670s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025860s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ContentReplace Behavior [ RunTime:0.001088s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run TokenBuild Behavior [ RunTime:0.001178s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000789s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001344s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004793s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.001712s ]
[ 2014-11-22T11:02:31+08:00 ] /test/index.php/Getpwd/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001879s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ route_check ] --START--
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run CheckRoute Behavior [ RunTime:0.004833s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ route_check ] --END-- [ RunTime:0.005065s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003596s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003739s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | SQL: SHOW COLUMNS FROM `tb_user` [ RunTime:0.010383s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | SQL: SELECT * FROM `tb_user` WHERE useremail ='1040591521@qq.com' LIMIT 1   [ RunTime:0.004742s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --START--
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run LocationTemplate Behavior [ RunTime:0.005788s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --END-- [ RunTime:0.005962s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ParseTemplate Behavior [ RunTime:0.054734s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --END-- [ RunTime:0.054915s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ContentReplace Behavior [ RunTime:0.002874s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run TokenBuild Behavior [ RunTime:0.002926s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002579s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ShowRuntime Behavior [ RunTime:0.003760s ]
[ 2014-11-22T11:03:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012546s ]
[ 2014-11-22T11:03:52+08:00 ] /test/index.php/Getpwd/bymail | SQL: SHOW COLUMNS FROM `tb_verification` [ RunTime:0.009317s ]
[ 2014-11-22T11:03:52+08:00 ] /test/index.php/Getpwd/bymail | SQL: INSERT INTO `tb_verification` (`verification`,`add_time`) VALUES ('38b2f581003e3d27ef16007c4f8f21b4',1416625432) [ RunTime:0.000853s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.015263s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.015967s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run LocationTemplate Behavior [ RunTime:0.011498s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.011872s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T12:45:17+08:00 ] /test/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run ParseTemplate Behavior [ RunTime:0.141936s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.142222s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run ContentReplace Behavior [ RunTime:0.006362s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run TokenBuild Behavior [ RunTime:0.006962s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.005636s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run ShowRuntime Behavior [ RunTime:0.007429s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.027290s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.007129s ]
[ 2014-11-22T12:45:17+08:00 ] /test/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.007501s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.003844s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.004240s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002216s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002505s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.007188s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.007478s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.212835s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.213240s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.005018s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.004943s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003991s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.005520s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.020361s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.004907s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.005181s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Common/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.004764s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.005204s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Common/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004035s ]
[ 2014-11-22T12:45:21+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004366s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.003317s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003702s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002665s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002923s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.008118s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.008447s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.055642s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.055978s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.001788s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.001996s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001223s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002215s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008040s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002199s ]
[ 2014-11-22T12:45:24+08:00 ] /test/index.php/Getpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002541s ]
[ 2014-11-22T12:45:30+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ route_check ] --START--
[ 2014-11-22T12:45:30+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run CheckRoute Behavior [ RunTime:0.003925s ]
[ 2014-11-22T12:45:30+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ route_check ] --END-- [ RunTime:0.004340s ]
[ 2014-11-22T12:45:30+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T12:45:30+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003265s ]
[ 2014-11-22T12:45:30+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003539s ]
[ 2014-11-22T12:45:31+08:00 ] /test/index.php/Getpwd/bymail | SQL: SHOW COLUMNS FROM `tb_user` [ RunTime:0.188228s ]
[ 2014-11-22T12:45:31+08:00 ] /test/index.php/Getpwd/bymail | SQL: SELECT * FROM `tb_user` WHERE useremail ='1040591521@qq.com' LIMIT 1   [ RunTime:0.086442s ]
[ 2014-11-22T12:45:31+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --START--
[ 2014-11-22T12:45:31+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run LocationTemplate Behavior [ RunTime:0.006396s ]
[ 2014-11-22T12:45:31+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --END-- [ RunTime:0.006696s ]
[ 2014-11-22T12:45:31+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ParseTemplate Behavior [ RunTime:0.073655s ]
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --END-- [ RunTime:0.073991s ]
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ContentReplace Behavior [ RunTime:0.001500s ]
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run TokenBuild Behavior [ RunTime:0.001740s ]
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001316s ]
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ShowRuntime Behavior [ RunTime:0.002020s ]
[ 2014-11-22T12:45:32+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007311s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | SQL: SHOW COLUMNS FROM `tb_verification` [ RunTime:0.198831s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | SQL: INSERT INTO `tb_verification` (`verification`,`add_time`) VALUES ('94756e96d835d9900733a485373c5b68',1416631534) [ RunTime:0.053470s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --START--
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run LocationTemplate Behavior [ RunTime:0.003002s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_template ] --END-- [ RunTime:-2.499081s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ParseTemplate Behavior [ RunTime:0.071880s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_parse ] --END-- [ RunTime:-2.428324s ]
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T12:45:34+08:00 ] /test/index.php/Getpwd/bymail | INFO: Run ContentReplace Behavior [ RunTime:0.000276s ]
